way_id,local_hour,distanceToCrossings
-520,2019-06-20 12:00:00,1670.5166820290922
-521,2019-06-20 12:00:00,47.50808374515608
-522,2019-06-20 12:00:00,646.146782477252
-523,2019-06-20 12:00:00,648.2386445921813
-524,2019-06-20 12:00:00,330.23005223037563
-525,2019-06-20 12:00:00,161.2685086915246
-526,2019-06-20 12:00:00,159.58044175550884
-527,2019-06-20 12:00:00,192.3891894734931
-528,2019-06-20 12:00:00,310.01002721642783
-529,2019-06-20 12:00:00,155.54264366092042
-530,2019-06-20 12:00:00,344.0807230521352
-531,2019-06-20 12:00:00,436.1593352855258
-532,2019-06-20 12:00:00,433.00392644319896
-533,2019-06-20 12:00:00,421.82986610461705
-534,2019-06-20 12:00:00,364.4821934660355
-535,2019-06-20 12:00:00,350.93531026649265
-536,2019-06-20 12:00:00,587.670222566521
-537,2019-06-20 12:00:00,590.4558146804928
-538,2019-06-20 12:00:00,390.42220145236723
-539,2019-06-20 12:00:00,13.038283260680695
-540,2019-06-20 12:00:00,472.85326621416885
-541,2019-06-20 12:00:00,514.6672292997885
-542,2019-06-20 12:00:00,287.14677031106066
-543,2019-06-20 12:00:00,538.8435392049676
-544,2019-06-20 12:00:00,428.36625395296574
-545,2019-06-20 12:00:00,191.54916757864095
-546,2019-06-20 12:00:00,508.6097135127396
-547,2019-06-20 12:00:00,569.6097815333093
-548,2019-06-20 12:00:00,299.4965933054401
-549,2019-06-20 12:00:00,231.34137166051346
-550,2019-06-20 12:00:00,589.468781365874
-551,2019-06-20 12:00:00,304.49385742719795
-552,2019-06-20 12:00:00,548.5259644874212
-553,2019-06-20 12:00:00,342.6506171062342
-554,2019-06-20 12:00:00,157.42610002452687
-555,2019-06-20 12:00:00,42.08978899020535
-556,2019-06-20 12:00:00,249.06226730689266
-557,2019-06-20 12:00:00,369.270175573374
-558,2019-06-20 12:00:00,186.29333630847606
-559,2019-06-20 12:00:00,85.16720382344029
-560,2019-06-20 12:00:00,272.4659733754588
-561,2019-06-20 12:00:00,150.98379518464208
-562,2019-06-20 12:00:00,269.3943036573433
-563,2019-06-20 12:00:00,99.43435586122062
-564,2019-06-20 12:00:00,247.02810833116342
-565,2019-06-20 12:00:00,131.89024717090896
-566,2019-06-20 12:00:00,648.8129278420195
-567,2019-06-20 12:00:00,406.72270940171
-568,2019-06-20 12:00:00,876.054218806076
-569,2019-06-20 12:00:00,1172.496966349467
-570,2019-06-20 12:00:00,525.6342006746205
-571,2019-06-20 12:00:00,1002.3798271029274
